SMILES,InChI,InChIKey,K3FeCN6,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
COc1cc(CO)ccc1O,"InChI=1S/C8H10O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-4,9-10H,5H2,1H3",ZENOXNGFMSCLLL-UHFFFAOYSA-N,1,9.123842592592592,9.123842592592592,0.04500000000000015,-0.04500000000000015,0.6647702148227782,9.636363636363637,154.165,144.08499999999998,154.06299418,60,0,0.16033567848250477,-0.5042545886858811,0.5042545886858811,0.16033567848250477,1.4545454545454546,2.1818181818181817,2.727272727272727,16.47406884506954,10.188641381578806,1.9986214738667518,-2.0317099757333343,2.253763343039643,-1.867496776677526,5.408851472021687,0.2801591920228531,2.054947782314328,3.0215432911147815,245.09252842272394,8.267584713501616,6.241833070219204,6.241833070219204,5.274386907679233,3.2437942617684703,3.2437942617684703,2.1643150671587272,2.1643150671587272,1.4267077516527824,1.4267077516527824,0.8203877287430625,0.8203877287430625,-1.22,343.17627964649273,7.882249488752557,3.253808596667817,1.62083910422299,64.86330008218907,14.94991774348146,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,17.696185628620217,0.0,13.716679505790452,14.94991774348146,0.0,0.0,0.0,0.0,6.606881964512918,7.109797541277533,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,17.322852330958945,6.606881964512918,0.0,5.563451491696996,18.19910120538483,0.0,0.0,0.0,49.69,0.0,0.0,0.0,12.356393797796823,5.749511833283905,5.563451491696996,13.176164609739143,12.13273413692322,0.0,0.0,14.94991774348146,4.826342592592592,0.0,0.0,17.835104875283445,0.7218981481481482,0.4733796296296302,4.719814814814815,0.0,-0.04500000000000015,1.468459939531368,0.25,11,2,3,0,0,0,1,0,1,3,2,3,2,0,0,0,1,0.8930999999999998,40.58160000000001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCc1ccc(O)cc1,"InChI=1S/C8H10O2/c9-6-5-7-1-3-8(10)4-2-7/h1-4,9-10H,5-6H2",YCCILVSKPBXVIP-UHFFFAOYSA-N,-1,8.862392290249433,8.862392290249433,0.15751511715797428,0.15751511715797428,0.6377737015055097,9.7,138.166,128.08599999999998,138.06807956,54,0,0.1150948633382151,-0.5079666451601433,0.5079666451601433,0.1150948633382151,1.1,1.7,2.2,16.255351578336278,10.150317326468729,1.8950162290600139,-1.9570546658464991,2.0872151845296107,-1.8796875971247204,5.252842913326516,0.2993239491037879,1.9451446018149496,2.693803452362809,190.91749419417292,7.397341225498538,5.618041830131515,5.618041830131515,4.82569850269549,3.2147551594060095,3.2147551594060095,2.1400539779610033,2.1400539779610033,1.3368188384917212,1.3368188384917212,0.7917140418289846,0.7917140418289846,-1.02,210.07561699601456,7.091358574610246,3.2248465665342856,1.739178486124621,59.749754852682194,10.213054789681411,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,24.117007251546227,6.606881964512918,0.0,10.213054789681411,0.0,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,16.81993675419433,6.4208216229260096,0.0,5.563451491696996,24.26546827384644,0.0,0.0,0.0,40.46,0.0,0.0,0.0,12.356393797796823,6.4208216229260096,5.563451491696996,0.0,24.26546827384644,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.38888321995465,1.0419444444444446,0.2654535147392292,6.826481481481482,0.6530555555555555,0.15751511715797428,0.0,0.25,10,2,2,0,0,0,1,0,1,2,2,2,2,0,0,0,1,0.9269999999999998,38.89660000000001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCc1ccc(O)c(OC)c1,"InChI=1S/C9H12O2/c1-3-7-4-5-8(10)9(6-7)11-2/h4-6,10H,3H2,1-2H3",CHWNEIVBYREQRF-UHFFFAOYSA-N,1,9.205475245653817,9.205475245653817,0.19879629629629636,0.19879629629629636,0.7015523595771087,9.636363636363637,152.19299999999998,140.09699999999998,152.083729624,60,0,0.16024866489325998,-0.5042546045190337,0.5042546045190337,0.16024866489325998,1.4545454545454546,2.1818181818181817,2.727272727272727,16.473993161878425,10.143207247098447,1.9930716829466593,-2.03493626944459,2.255707647595776,-1.8553483576523322,5.410821955004365,0.37275297453424383,2.054947782314328,3.021543291114781,243.3180909119066,8.267584713501616,6.794619474719246,6.794619474719246,5.274386907679233,3.6346732769381807,3.6346732769381807,2.359754574743582,2.359754574743582,1.6523818562815897,1.6523818562815897,0.9419527574285493,0.9419527574285493,-1.18,343.17627964649273,7.921832993890022,3.281754133191849,1.6391714308089909,66.43400844438968,9.843390348640755,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.990104268152233,24.117007251546223,0.0,7.109797541277533,9.843390348640755,0.0,0.0,0.0,0.0,13.344558822616634,7.109797541277533,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,12.216324936118239,6.4208216229260096,0.0,12.487188691387619,18.19910120538483,0.0,0.0,0.0,29.46,0.0,5.106527394840706,0.0,5.749511833283905,5.749511833283905,6.4208216229260096,5.563451491696996,13.176164609739143,12.13273413692322,6.923737199690624,4.736862953800049,4.937453703703704,0.0,0.0,9.205475245653817,1.1663425925925928,0.7444907407407411,5.379814814814814,0.955,2.0613303099017384,1.5500925925925926,0.3333333333333333,11,1,2,0,0,0,1,0,1,2,1,2,2,0,0,0,1,1.9632,44.03680000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccccc1O,"InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3",QWVGKYWNOKOFNN-UHFFFAOYSA-N,-1,8.91925925925926,8.91925925925926,0.3680555555555558,0.3680555555555558,0.5359354364287862,9.125,108.13999999999999,100.07599999999998,108.057514876,42,0,0.1179796186843986,-0.5076872844527907,0.5076872844527907,0.1179796186843986,1.25,1.875,2.25,16.25527441287755,10.21459244052415,1.8646901184049551,-1.9179349866154645,2.1171314524992706,-1.6839161992432896,5.292269352359652,0.4709151949402609,1.7681772153059907,3.134861511345448,160.49662946459569,5.983127663125442,4.756614672258461,4.756614672258461,3.804530452640311,2.5509570669396053,2.5509570669396053,1.7864866257312801,1.7864866257312801,1.1154541553668325,1.1154541553668325,0.5634205269554475,0.5634205269554475,-0.98,72.49526582754562,5.162450142450142,1.8646221994975438,0.808016780809638,48.59057898608958,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,18.55355575984923,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,5.563451491696996,0.0,6.06636706846161,25.122838405075452,0.0,5.106527394840706,0.0,0.0,0.0,8.91925925925926,0.9236111111111113,0.3680555555555558,7.252037037037036,0.0,1.8703703703703702,0.0,0.14285714285714285,8,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.70062,32.84379999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=Cc1ccccc1O,"InChI=1S/C7H6O2/c8-5-6-3-1-2-4-7(6)9/h1-5,9H",SMQUZDBALVYZAC-UHFFFAOYSA-N,-1,10.067314814814814,10.067314814814814,0.03472222222222254,0.03472222222222254,0.5681374031144324,8.88888888888889,122.12299999999998,116.07499999999997,122.036779432,46,0,0.15326813224881564,-0.5072100278982061,0.5072100278982061,0.15326813224881564,1.3333333333333333,2.0,2.4444444444444446,16.256094460995335,10.206481534747493,1.9266836747251321,-1.9084975277371201,2.1114746237778306,-1.7670994095253123,5.782042221629949,0.11161475788531683,1.8934931172271934,3.1479791300397526,217.91106510209755,6.69023444431199,4.7422132319119505,4.7422132319119505,4.342535255101096,2.575334461929934,2.575334461929934,1.6766668552982984,1.6766668552982984,1.0637215700056872,1.0637215700056872,0.5871869415178453,0.5871869415178453,-1.31,130.65102508867633,5.820039011703511,2.306763635550358,1.0768191760192187,52.75210108613335,5.106527394840706,5.749511833283905,6.2861605231295545,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,5.563451491696996,9.901064578912528,6.2861605231295545,0.0,0.0,0.0,0.0,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,11.39268791797026,0.0,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,37.3,0.0,4.794537184071822,0.0,5.749511833283905,11.849612014826551,0.0,6.06636706846161,18.19910120538483,0.0,0.0,5.106527394840706,0.0,0.0,10.067314814814814,8.879259259259259,0.3310185185185188,0.03472222222222254,6.400648148148148,0.6203703703703702,0.0,0.0,0.0,9,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.2046999999999997,33.494299999999996,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc(O)c1,"InChI=1S/C7H8O2/c1-9-7-4-2-3-6(8)5-7/h2-5,8H,1H3",ASHGTJPOSUFTGB-UHFFFAOYSA-N,-1,8.864166666666666,8.864166666666666,0.23087962962963005,0.23087962962963005,0.6127725486570803,9.0,124.13899999999998,116.07499999999997,124.052429496,48,0,0.12204628002540475,-0.5078231992316957,0.5078231992316957,0.12204628002540475,1.4444444444444444,2.2222222222222223,2.6666666666666665,16.465732361991922,10.312713764439964,1.8836964810885615,-1.9655356148549104,2.1575781160116763,-1.7904161320639587,5.308831372898267,0.4074588859741455,1.8814083105156787,2.936866102336592,195.86256853719752,6.69023444431199,5.164862962722324,5.164862962722324,4.325698502695489,2.6573464384916923,2.6573464384916923,1.7014796190685573,1.7014796190685573,1.0533213750515729,1.0533213750515729,0.6104858103726772,0.6104858103726772,-1.18,126.05435680455047,5.947877237851663,2.3955617406597787,1.3533930115039927,53.704124215596465,9.843390348640755,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,12.13273413692322,6.06636706846161,7.109797541277533,9.843390348640755,0.0,0.0,0.0,0.0,0.0,7.109797541277533,24.26546827384644,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,12.216324936118239,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,29.46,0.0,0.0,0.0,5.749511833283905,5.749511833283905,0.0,0.0,31.37526581512397,0.0,0.0,9.843390348640755,4.835,0.0,0.0,8.864166666666666,0.0,0.9068055555555561,6.663101851851851,0.0,0.0,1.5642592592592592,0.14285714285714285,9,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.4007999999999998,34.6588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCc1ccccc1O,"InChI=1S/C7H8O2/c8-5-6-3-1-2-4-7(6)9/h1-4,8-9H,5H2",CQRYARSYNCAZFO-UHFFFAOYSA-N,-1,8.95050925925926,8.95050925925926,0.10449074074074072,-0.10449074074074072,0.5831595163788862,9.444444444444445,124.13899999999998,116.07499999999997,124.052429496,48,0,0.12058374109727477,-0.5075841090786101,0.5075841090786101,0.12058374109727477,1.2222222222222223,1.8888888888888888,2.3333333333333335,16.2665716794632,10.197485239204246,1.9309805698832627,-1.9596805035395144,2.1361168811591624,-1.8048804425852611,5.301639168502655,0.2753282908167269,1.8934931172271934,3.0065240073265858,195.86256853719752,6.69023444431199,4.9109350489449675,4.9109350489449675,4.342535255101096,2.720738223549717,2.720738223549717,1.7868262146734546,1.7868262146734546,1.1619607012674402,1.1619607012674402,0.644532608787597,0.644532608787597,-1.02,130.65102508867633,6.105313283208021,2.5060902566656362,1.2061476417289807,53.38481273828559,10.213054789681411,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,6.06636706846161,5.563451491696996,6.606881964512918,10.213054789681411,0.0,0.0,0.0,0.0,6.606881964512918,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.213054789681411,6.606881964512918,0.0,5.563451491696996,24.26546827384644,0.0,0.0,0.0,40.46,0.0,0.0,0.0,12.356393797796823,5.563451491696996,0.0,0.0,24.26546827384644,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.508935185185187,0.5671296296296298,0.1527777777777779,6.708981481481482,0.0,-0.10449074074074072,0.0,0.14285714285714285,9,2,2,0,0,0,1,0,1,2,2,2,1,0,0,0,1,0.8844999999999998,34.029599999999995,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CCc1ccccc1O,"InChI=1S/C9H10O/c1-2-5-8-6-3-4-7-9(8)10/h2-4,6-7,10H,1,5H2",QIRNGVVZBINFMX-UHFFFAOYSA-N,-1,9.193842592592592,9.193842592592592,0.34944444444444467,0.34944444444444467,0.6140841093450966,9.2,134.178,124.09799999999997,134.07316494,52,0,0.11857853200702329,-0.5076639849514977,0.5076639849514977,0.11857853200702329,1.4,2.1,2.7,16.255328132127413,10.130422672763448,1.9329007056642855,-1.9739614981095268,2.150633141611339,-1.7886167128269335,5.323769848841717,0.4695189237336276,1.943742040923772,2.908645651991643,227.92480493540785,7.397341225498538,5.748178503821182,5.748178503821182,4.842535255101096,3.2210070384606055,3.2210070384606055,2.1215116114917802,2.1215116114917802,1.355867436956833,1.355867436956833,0.8389417058836893,0.8389417058836893,-1.24,213.81162450161492,6.874155251141552,3.062884150301958,1.3774958972494373,60.63086018269854,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,24.27512131221871,18.050640183084614,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,42.483875555975814,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,6.4208216229260096,0.0,5.563451491696996,36.92042406427882,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,11.984273114623004,0.0,12.142387175295491,18.19910120538483,6.578935683598497,0.0,0.0,0.0,0.0,9.193842592592592,0.9282407407407409,0.34944444444444467,7.274128873771731,2.501712962962963,3.585963718820862,0.0,0.1111111111111111,10,1,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,2.1207000000000007,42.007800000000024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCc1ccccc1O,"InChI=1S/C9H12O/c1-2-5-8-6-3-4-7-9(8)10/h3-4,6-7,10H,2,5H2,1H3",LCHYEKKJCUJAKN-UHFFFAOYSA-N,-1,9.24162037037037,9.24162037037037,0.4206944444444447,0.4206944444444447,0.6612373528142194,9.7,136.194,124.09799999999997,136.088815004,54,0,0.11826168679440659,-0.5076761286766878,0.5076761286766878,0.11826168679440659,1.3,2.0,2.6,16.255330521111013,10.107534547469616,1.9462914129674644,-1.9914746557903404,2.1596333870539253,-1.8130729090205822,5.310191176000733,0.46740241298115365,1.943742040923772,2.8111809171884006,205.6381691811921,7.397341225498538,6.170828234631557,6.170828234631557,4.842535255101096,3.611617238719427,3.611617238719427,2.3787123316650356,2.3787123316650356,1.5109542341431095,1.5109542341431095,0.9915704793169707,0.9915704793169707,-0.98,213.81162450161492,7.130864745011085,3.254508450235671,1.500749219562955,61.3204632148828,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.54366002800146,18.050640183084614,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,19.765380445542643,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,6.4208216229260096,0.0,18.90801031431363,24.26546827384644,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,18.405094737549014,0.0,6.06636706846161,18.19910120538483,6.923737199690624,0.0,0.0,0.0,0.0,9.24162037037037,1.0462962962962965,0.4206944444444447,7.475231481481481,2.0458796296296295,2.1036111111111113,0.0,0.3333333333333333,10,1,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,2.344700000000001,42.10180000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(O)cc1,"InChI=1S/C8H10O2/c1-2-10-8-5-3-7(9)4-6-8/h3-6,9H,2H2,1H3",LKVFCSWBKOVHAH-UHFFFAOYSA-N,1,8.869336734693878,8.869336734693878,0.2670861678004537,0.2670861678004537,0.6746841995353571,9.3,138.16599999999997,128.08599999999998,138.06807956,54,0,0.11904043580408699,-0.5079622349322614,0.5079622349322614,0.11904043580408699,1.3,1.9,2.4,16.476117091262342,10.311483719251637,1.8901738758724953,-2.0014185781936464,2.1470850729309654,-1.8907124566628903,5.294038258502428,0.33918207614423146,1.9451446018149496,2.6938034523628094,190.91749419417292,7.397341225498538,5.871969743908872,5.871969743908872,4.825698502695489,3.24488006380919,3.24488006380919,1.9269138520348967,1.9269138520348967,1.1477250420784308,1.1477250420784308,0.7090298933665611,0.7090298933665611,-1.18,210.07561699601456,6.933378684807257,3.1068549717952316,1.6534664639645444,60.06906632999306,9.843390348640755,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.18920547353706,0.0,6.606881964512918,9.843390348640755,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,24.26546827384644,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,11.713409359353623,0.0,0.0,6.923737199690624,24.26546827384644,0.0,0.0,0.0,29.46,0.0,0.0,0.0,5.749511833283905,6.606881964512918,5.749511833283905,0.0,24.26546827384644,6.923737199690624,0.0,9.843390348640755,5.149722222222222,0.0,0.0,8.869336734693878,0.0,1.0590306122448983,6.6742592592592604,0.0,2.5809845049130766,0.0,0.25,10,1,2,0,0,0,1,0,1,2,1,2,2,0,0,0,1,1.7909000000000002,39.27580000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCOc1ccc(O)cc1,"InChI=1S/C10H14O2/c1-2-3-8-12-10-6-4-9(11)5-7-10/h4-7,11H,2-3,8H2,1H3",MBGGFXOXUIDRJD-UHFFFAOYSA-N,-1,8.972704790249434,8.972704790249434,0.27577918976232496,0.27577918976232496,0.6964201172680387,9.75,166.21999999999997,152.10799999999998,166.099379688,66,0,0.11905631570429191,-0.5079622349322286,0.5079622349322286,0.11905631570429191,1.25,1.9166666666666667,2.5,16.476794185895532,10.299459684619654,1.91635984400462,-2.035449974270457,2.1535074005060157,-1.9495128044336307,5.29442704078264,0.3086024429724908,2.089066815248683,2.3701859997858183,215.78511805929526,8.811554787871634,7.286183306281968,7.286183306281968,5.825698502695488,4.24488006380919,4.24488006380919,2.6959162532652883,2.6959162532652883,1.60334050528767,1.60334050528767,0.876720707843762,0.876720707843762,-1.18,593.294975530626,8.912421441774493,4.648069441030372,2.8240085364653256,72.79895055878627,9.843390348640755,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,30.686289896772447,0.0,6.606881964512918,9.843390348640755,0.0,0.0,0.0,0.0,19.765380445542643,6.606881964512918,24.26546827384644,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,11.713409359353623,0.0,0.0,19.765380445542643,24.26546827384644,0.0,0.0,0.0,29.46,0.0,0.0,0.0,5.749511833283905,0.0,25.198037043648842,0.0,24.26546827384644,0.0,6.923737199690624,9.843390348640755,5.3902777777777775,0.0,0.0,8.972704790249434,0.0,1.096381041614177,6.790222978080122,2.207301587301587,2.8764451583102373,0.0,0.4,12,1,2,0,0,0,1,0,1,2,1,2,4,0,0,0,1,2.571100000000001,48.50980000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
